1,比黑人碳头牙刷好用?,碳头;,好用;,1;
517,体验非常差，买这种三联包的，亚马逊总喜欢用个胶带裹起来，然后瓶子上全是黏黏的胶，昨天用风油精除胶半个小时还是有很多，心情极度糟糕,体验;NULL;NULL;心情;,差;喜欢;很多;糟糕;,-1;1;1;-1;
518,音质很好，很喜欢,音质;NULL;,很好;喜欢;,1;1;
519,煲了几个月，效果出来不错,效果;,不错;,1;
520,真魅博客的推荐，说视黄醇不错，正好家里还有olay的烟酰胺，据说一起用效果会更好。快递很快，从美国到厦门8天，还是在金砖期间，这一点很不容易。打开试了一下，味道可以接受，个人感觉没有药味，香香的还挺好闻。描述和其他买家的一样，就是收到以后2瓶口的膜不见了，不知道怎么回事，用起来倒是没什么问题，保质期也可以接受。不会看保质期的建议看评论有一位大神说的，最后一位才是生产年份，2011不是，希望大家不要被误导。,NULL;视黄醇;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;,推荐;不错;正好;更好;很快;容易;可以;香香的;好闻;可以;,1;1;1;1;1;1;1;1;1;1;
521,做工还算精细，蓝色的边正好和孩子的家具相配，很喜欢。,NULL;边;NULL;,精细;正好;喜欢;,1;1;1;
522,性价比超高 柔暖，舒适,NULL;NULL;,超高;舒适;,0;1;
523,发货快 质量满意 259元拿下 一小时多安装完 不错的性价比,发货;NULL;NULL;,快;满意;不错;,1;1;1;
524,RT！！ 出于便携的考虑，买的这款，然而还是没有达到家人的预期。 应该买个带有手柄的那一款的。。,NULL;,便携;,1;
525,我觉得配合牙膏更好用！,NULL;,更好;,1;
526,和美版比没什么劲儿，库存货，不知道能不能用住,,,
527,橡胶气味明显。软硬适中。 对我来说有点太高。,气味;NULL;有点;,明显;适中;高;,0;0;1;
528,路由器信号不稳定 老是掉线,信号;,稳定;,1;
529,买的第二只了，这只跟我从英国官网海淘的摸起来一样，应是正品,NULL;,正品;,1;
530,三个25克小的牙膏与图片不符，品牌都不对。,NULL;,不符;,-1;
531,1、感觉不像原装的； 2、我买的德国产品中最差劲的； 3、第一次网上买德国产品很失望。,产品;NULL;,差劲;失望;,-1;-1;
532,质量好，性价比高，运输很快,质量;性价比;NULL;,好;高;很快;,1;1;1;
533,隔音效果还是有的，不过早上醒来耳朵会比较不舒服，胀胀的、有些微疼，耳塞还有些略显硬,耳朵;耳塞;,舒服;硬;,1;-1;
534,没什么用，蚊子照样飞,,,
535,大人用方便，小孩用增加负担。,大人;,方便;,1;
536,商品看起来不错，还没有用。,商品;,不错;,1;
537,这种鱼食的直径大概有4-5毫米，我之前给鱼喂的都是1-2毫米的，有些小鱼嘴巴都没有鱼食大，所以，如果家里养的是小鱼的朋友，就不要买了，如果是大鱼估计可以。另外就是，我养的大鱼好像也不爱吃这种鱼食，不知道是不是口味的原因。,NULL;,可以;,1;
538,怎么那么多好评?...怎么我用了没用?..有两瓶 用完一瓶了 拿没用之前的照片比较没有一点区别...,NULL;,好评;,1;
539,此书因没有货，没有收到。,,,
540,是根据学校的推荐买的，应该还可以吧！,NULL;NULL;,推荐;可以;,1;1;
541,一般，一分錢 一分貨！,NULL;,一般;,0;
542,质量可以，信号好，用了4个月了，死过两次机，得重启。,NULL;信号;,可以;好;,1;1;
543,无异味，摔过几次也都没问题，活动时买的价格给力,,,
544,感觉这佳洁士 的这几款牙膏都偏甜，不是太适应。,,,
545,中午拿到，下午就用了，下午阳光还是蛮热情的，眼睛感觉挺舒服，而且比较亲故，不对着太阳看就好，适合日常出行,阳光;太阳;NULL;,热情;好;适合;,1;1;1;
546,如果当家庭路由器的话设置很麻烦，客服态度很差，电话居然打不回去。,NULL;NULL;,麻烦;差;,-1;-1;
547,包装很严实。 味道浓郁。 滋润不油腻。,NULL;味道;NULL;滋润;,严实;浓郁;滋润;油腻;,1;1;1;-1;
548,秒杀再9折实付142元，纤维面料，配同品牌的被套正好。适合夏天用，物流也快，总体满意。,品牌;NULL;物流;NULL;,正好;适合;快;满意;,1;1;1;1;
549,产品还好，包装没法说了，太差劲了，就拿缠绕膜缠了几圈就算了，真是没法说，真抠！！！,NULL;NULL;,还好;差劲;,1;-1;
550,敢不敢包装不这么差，我放两个泡沫塑料很贵吗,泡沫塑料;泡沫塑料;,差;很贵;,-1;-1;
551,收到货后将此转接头接上IPAD原装器后发现有很大的一条缝隙，这个还可以接受，最重要的是，那插脚不能顺利打开，要用非常大的力去拉才能勉强到位。正常的插头脚部位是非常顺平滑且不用多少力就能开启，因为我原装的给摔坏了，所有在AMAZON上选了一个。没想到质量这么差？？？？？ 要求高家退换货，已经邮件提交申请到AMAZON要求退换货。,器;NULL;NULL;NULL;NULL;插头;质量;,很大;可以;顺利;到位;正常;平滑;差;,1;1;1;1;1;1;-1;
552,书还可以，不过发货的速度慢了，如果再快点就好了！,NULL;NULL;,可以;好;,1;1;
553,味道不错·效果不错·,味道;效果;,不错;不错;,1;1;
554,从没见过这么薄的，如果能称得上，毛巾！便宜2/3都不值！,NULL;NULL;NULL;,薄;便宜;不值;,0;1;-1;
555,松紧合适，防水性还好！,NULL;NULL;,合适;还好;,1;1;
556,挺好用的，感觉牙齿真的白了。 第二次购买，价格便宜了，我只是晚上用牙粉，早上还是用药膏的。 牙垢清洁的很好。,牙垢;,很好;,1;
557,拿到粉彩就打开看了，盒子的边角都背磨坏了，里面的粉彩也有个别的边角破损。总体来说质量还是可以的，但希望商品的品相能够提高。,NULL;,可以;,1;
558,用起来还不错，但因为是卷着送过来的，一直有褶皱，怎么都展不平，不太方便。,NULL;NULL;NULL;,不错;不平;方便;,1;-1;1;
559,挺好穿的，鞋子请便，穿着很舒服，也防滑，很好穿。,NULL;NULL;NULL;,好;舒服;很好;,1;1;1;
560,习惯性五星好评 物流很快 其实包装的盒子可以小一点 不那么浪费 拆开时盖子有点松....看着也不是特别新的样子...。里面的乳液很稀 比较轻薄 适合夏天 效果一般吧。,NULL;NULL;NULL;NULL;NULL;松;NULL;NULL;效果;,五星;好评;很快;可以;浪费;新;轻薄;适合;一般;,1;1;1;1;-1;1;0;1;0;
561,咖啡机比较简单好用，除了价钱稍贵，没别的问题。,咖啡机;价钱;,好用;贵;,1;-1;
562,用没幾個月，现在已经烧了,,,
563,本来挺好个风扇，买三个有点多，买了两个跟一个锅刷凑单6.9折。下单时都显示6.9折，没想到后来拆分订单了。亚马逊扣款是预授权，发货了才做预授权，收货了确认支付。当时放假也没在意，今天看银行卡交易记录才发现拆单以后就不算三件6.9折了。全价买了两个，我就呵呵了。风扇是不错，1档挺静音的，2、3档风力不小，而且方向性很好。可我就不想多出那80多元，已申请退货。,NULL;风扇;档;方向性;,好;不错;静音;很好;,1;1;1;1;
564,买过600的和800的，这次这个500的完全是两回事，包装不一样，盒子不一样，重量不一样，做工也不一样，不知道是不是500就这个样子，看在还能用和快递的份上，给两星吧，挺失望的一次购物，可惜不能发图片……,NULL;NULL;NULL;,能用;失望;可惜;,1;-1;-1;
565,应带张砂纸，满意，朋友,NULL;,满意;,1;
566,孩子一点也不喜欢！啥玩意儿？,NULL;,喜欢;,1;
567,电量，如果开蓝牙心率，只能三天。 同步，非常差！通知功能基本上用不了，非常难才能保持与手机的蓝牙。心率也不是很准确。 fitbit，app非常差，非常不人性化，同步也,NULL;心率;NULL;NULL;,差;准确;差;人性化;,-1;1;-1;1;
568,孩子用了后说一般吧！,孩子;,一般;,0;
569,我牙不好，平时离不开牙线。这台冲牙器使用很方便，用后蛮舒服的。只是对我这样牙很糟的人来说，要装几次水才行。,NULL;NULL;NULL;牙;水才;,不好;方便;舒服;很糟;行;,-1;1;1;-1;1;
570,很像是旧的或者别人用过了退货的。非常多的划痕，不是一两处。比如是塑料杯子底部的划痕那么严重。,NULL;划痕;,旧;严重;,-1;-1;
571,用了没几次就坏了，显示的温度的屏幕坏了，显示数字不全！ 售后还没有保障。,NULL;屏幕;NULL;,坏;坏;保障;,-1;-1;1;
572,洗后感觉还不错，应该是品。,感觉;,不错;,1;
573,用了两个星期 感觉还不错的说,感觉;,不错;,1;
574,还没用~感觉包装没档次！,,,
575,这个霜挤出来是土黄色，搽上去效果也蛮好的，有一些遮瑕遮斑啊的效果，搽多一点点脸会变白，但白得挺自然的，唯一不好的是那个搽上去后 如果要擦擦脸什么的 纸巾会擦到黄色的东西，感觉就是把刚搽好的蹭掉了一些，如果不小心碰到衣领也会留下黄黄的痕迹。总的来说，还是挺好的。,效果;NULL;NULL;感觉;NULL;,蛮好;自然;不好;好;好;,1;1;-1;1;1;
576,杯子不错的，只是杯套子的提手太容易脱线了。,杯子;套子;,不错;容易;,1;1;
577,新买来第一次用，发现左手漏水，是破的！！！！！！！！！！！！,NULL;NULL;,新;破;,1;-1;
578,看了以后只有一个感觉 我被欺骗了！！！！ 模特身高不够 看起来很不养眼 走起来就那么几个动作 价格还那么贵！！！！！！,NULL;价格;,欺骗;贵;,-1;-1;
579,这是有啥功用，请问如何服用，，,,,
580,做工很不错。。但味道很大,味道;味道;,不错;很大;,1;1;
581,靴子很好看 但是靴子的鞋垫的后面那半块 我才穿了两三次都掉下来了 说实话 有点失望 没想到质量这么差,NULL;NULL;质量;,好看;失望;差;,1;-1;-1;
582,太浓了适合成熟的女人,NULL;女人;,适合;成熟;,1;1;
583,东西不错，会再买的，卖家发货很快,东西;NULL;,不错;很快;,1;1;
584,有磨损，有飞边，造型也过时了,NULL;,过时;,-1;
585,我买大人的衣服，怎么寄来的是小孩穿的？,,,
586,牙膏没配送，牙刷挺好用,,,
587,东西吃着还可以 ，口感不错！,NULL;口感;,可以;不错;,1;1;
588,一点冰爽的感觉也没有，挺一般的!!,NULL;NULL;,冰爽;一般;,1;0;
589,书本内容分析的还挺细的。,,,
590,价格便宜。。 误差还是有的。当个参考吧,,,
591,昨天到货后就开始试用。7挡位调温，电源线也够长。如果颜色不要这么白浅就更好了。,电源线;NULL;,长;更好;,1;1;
592,梳子挺舒服的，清理方便！不像那些气垫梳，头发黏在梳子上难弄掉。,NULL;,方便;,1;
593,很适合初学者，打蛋器要休息一下再用，一直用电机肯定坏的。称也很准，已经用了三四次了。好德收货方便，赞一个！,NULL;电机;NULL;NULL;收货;NULL;,适合;坏;准;好;方便;赞;,1;-1;1;1;1;1;
594,用着不太舒服，不容易控制喷出量。,NULL;NULL;,舒服;容易;,1;1;
595,味道一般，也不是很持久。,味道;NULL;,一般;持久;,0;1;
596,但是。。。。 东北，冬天不建议拿出来戴着听歌。 一冻 后面的标识B 的部分竟然容易冻下来。索性亚马逊服务到位免费给我换了一个新的。 线的话 没得说 头是直接插的，而不是回转插的。铜芯。赞。 音质 还是需要煲的，开始听新耳机的确没有层次感。听几次就有层次感了 很好听，尤其是低音。 总体给4分~赞。价格很好。499,部分;NULL;服务到位;NULL;NULL;NULL;NULL;NULL;价格;,容易;免费;新;没得说;赞;新;很好;赞;很好;,1;1;1;1;1;1;1;1;1;
597,材质没问题，不过，蓝色马赛克图案印得没图片上看起来那么逼真。,NULL;,逼真;,1;
598,比形象中的要小了一些，不过还是挺给力的,,,
599,看了评论买的时候还有点担心，但是送来的东西是完好无损的，没有别人说的开口被拆开过的痕迹。 里面的25个也是每个独立包装的，试用了一下感觉不错，密封性也不错的！ 价格比最近查下来的淘宝要便宜~,NULL;感觉;密封性;淘宝;,完好无损;不错;不错;便宜;,1;1;1;1;
600,有点沙沙的，味道淡淡的，还可以。,NULL;NULL;,淡淡的;可以;,1;1;
601,放彩妆，文具比较好，保养品，就旁边偏小了，但是没有异味，虽然略薄。重点是马爸爸卖的价格太便宜了。。。。。,文具;NULL;价格;,好;薄;便宜;,1;0;1;
602,隔离霜不是第一次买了，趁着便宜就下手了这个套装。图片看起来四个小样一样大，但其实两个洗面奶是大样，非常大，两个加起来几乎等于半个正装了，所以简直划算。两个小样是涂抹式面膜，没用过，但是看起来很不错。片状面膜之前买过，这次包装比之前的薄很多，以前的面膜纸非常厚有质感，这次的也是薄了一些，但可能是升级了或者改了配方，反正亚马逊自营不可能有假货吧？,NULL;NULL;NULL;NULL;NULL;NULL;NULL;亚马逊;,便宜;划算;不错;薄;很多;厚;薄;假货;,1;1;1;0;1;0;0;-1;
603,内容不是很有意思，也不重要，观点和外交案例两本大面积重合。,NULL;,有意思;,1;
604,很满意，质量很好。性价比很好,NULL;质量;性价比;,满意;很好;很好;,1;1;1;
605,600张就要换了，还不错,NULL;,不错;,1;
606,冷车启动后，原来不能立马开走，转速异常，用完后没有异常。有效果。,NULL;NULL;,异常;异常;,-1;-1;
607,非常好，每个插头都是分开控制的,插头;,好;,1;
608,我只能说，这样的垃圾都能拿出来卖，还不如你们全家都去卖,NULL;,垃圾;,-1;
609,味道很大，感觉材质不均匀，没敢用来清洗餐具。,味道;材质;,很大;均匀;,1;1;
610,汰渍很好的洗衣粉，洗过没有味道,味道;,很好;,1;
611,收到产品，四个抽屉，第一个内里缺了一小块，第二个是完好的，第三个门板这块和抽屉是分离的，第四个不仅门板和抽屉分离，而且抽屉是破的，我需要找哪个电话联系退换货。谢谢,NULL;NULL;,完好;破;,1;-1;
612,以为是泰国的产品，收到货一看，是天津生产的，上了一回档，亚马孙也有骗人的，跟中国淘宝一样一样的，用了一下，感觉没什么用，涂了蚊子还是咬。,,,
613,这个保湿的效果还不错，用了闭眼休息一下，很清凉的感觉,效果;NULL;,不错;清凉;,1;1;
614,男孩發了一只粉色的過來。毛短，頭小，適合寶寶，終於刷牙時不吱哇哭了。,毛;,短;,-1;
615,买了一盒，和朋友一起使用，我和她都没有效果！看来算顽固式偏黄了！,NULL;NULL;,顽固;偏黄;,-1;-1;
616,杀不死蟑螂，喷了之后还得大搞卫生,,,
617,泡沫丰富，刀也很快。用着舒服,泡沫;NULL;NULL;,丰富;很快;舒服;,1;1;1;
618,质量版型尺码都非常好标准，价格还便宜，很完美的一次购物,尺码;尺码;价格;NULL;,好;标准;便宜;完美;,1;0;1;1;
619,颜色比较粉比较小，适合春秋穿,NULL;,适合;,1;
620,15年10月份买的 拿到的东西是13年5月份的不想多说什么,,,
621,IIGNTLV3这是所谓的有机棉花 IIANATV3基本款Original 有一个窄体的，是给很小很小的baby，大概2个月前的 还有IIPC开头的，那个是透气面料,NULL;NULL;,很小;很小;,1;1;
